Wall time,Step,Value
1641956499.6803524,1,6.244828224182129
1641956517.0119333,2,-11.277385711669922
1641956533.946094,3,-8.81273365020752
1641956551.7586727,4,-7.753582954406738
1641956567.589236,5,5.106578826904297
1641956582.8824368,6,7.545066833496094
1641956599.1073637,7,3.9624297618865967
1641956615.982035,8,8.478439331054688
1641956632.7652678,9,8.516887664794922
1641956651.215089,10,8.371167182922363
1641956671.5039022,11,7.641906261444092
1641956692.207992,12,7.915744781494141
1641956709.284979,13,7.033769130706787
1641956727.1918712,14,8.475959777832031
1641956744.0744083,15,8.367620468139648
1641956759.6944556,16,7.750177383422852
1641956775.046665,17,8.508625030517578
1641956789.968122,18,6.7469024658203125
1641956807.740048,19,8.217893600463867
1641956826.0588923,20,8.36820125579834
1641956843.9231207,21,8.573836326599121
1641956860.5581715,22,8.483491897583008
1641956877.567303,23,8.651044845581055
1641956895.013219,24,8.379379272460938
1641956913.3016844,25,-19.49853515625
1641956928.8495553,26,8.710976600646973
1641956948.4524903,27,8.274260520935059
1641956965.1005054,28,8.636441230773926
1641956982.180117,29,8.753585815429688
1641956999.6875844,30,7.1598358154296875
1641957017.068649,31,5.312396049499512
1641957034.2989635,32,8.333539009094238
1641957051.305418,33,6.026564121246338
1641957068.3340888,34,8.59638500213623
1641957085.4338698,35,8.727066993713379
1641957102.5135467,36,8.741131782531738
1641957118.3095691,37,8.593184471130371
1641957134.478311,38,8.359257698059082
1641957151.6023319,39,7.1598358154296875
1641957168.9186924,40,7.818792343139648
1641957186.2214034,41,5.356771469116211
1641957202.058276,42,6.112127304077148
1641957220.058005,43,8.306192398071289
1641957237.2164257,44,8.758323669433594
1641957258.9065518,45,8.379379272460938
1641957277.3221102,46,8.287283897399902
1641957294.33528,47,8.65185260772705
1641957311.817895,48,7.832443714141846
1641957329.089827,49,8.24498176574707
1641957346.1890295,50,8.355059623718262
1641957363.8770547,51,8.60485553741455
1641957381.8706443,52,8.617692947387695
1641957399.2426949,53,7.818792343139648
1641957416.6053214,54,8.69172191619873
1641957433.962228,55,8.720159530639648
1641957452.1142557,56,7.907883167266846
1641957467.4024546,57,8.452606201171875
1641957486.5552926,58,8.703482627868652
