Wall time,Step,Value
1642230260.0983405,1,6.021841049194336
1642230282.961862,2,-12.499202728271484
1642230306.2347357,3,4.05072546005249
1642230329.8621516,4,8.302079200744629
1642230353.3425472,5,-12.084885597229004
1642230377.036927,6,-15.31979751586914
1642230400.438619,7,-11.027908325195312
1642230423.986836,8,0.5568153262138367
1642230447.6324513,9,4.714701175689697
1642230471.130886,10,3.064671039581299
1642230494.7758336,11,-29.083337783813477
1642230518.5553677,12,-17.414302825927734
1642230542.15459,13,8.325722694396973
1642230565.7091885,14,8.116987228393555
1642230589.1842883,15,4.283063888549805
1642230612.638465,16,-17.619251251220703
1642230636.3500545,17,-16.08922004699707
1642230659.8747296,18,2.5091159343719482
1642230683.3936584,19,-25.662988662719727
1642230707.0317795,20,-5.986830711364746
1642230730.5570347,21,-2.0604748725891113
1642230754.2010303,22,-8.846665382385254
1642230777.724781,23,2.8868794441223145
1642230801.2803185,24,2.8863513469696045
1642230824.9685752,25,2.214918613433838
1642230848.642191,26,6.485990047454834
1642230872.126156,27,8.92868709564209
1642230895.813998,28,7.183380126953125
1642230919.6827848,29,6.606360912322998
1642230943.4358842,30,7.647879600524902
1642230967.0719252,31,8.629659652709961
1642230990.6151843,32,9.10108757019043
1642231014.0604637,33,7.594427585601807
1642231037.7078717,34,2.9092154502868652
1642231061.4584382,35,8.893729209899902
1642231085.1173363,36,7.5516157150268555
1642231108.5660253,37,8.169296264648438
1642231132.1816113,38,8.06899356842041
1642231155.7364602,39,3.7247323989868164
1642231179.5246413,40,6.656269073486328
1642231203.245052,41,2.9856536388397217
1642231226.8311975,42,7.428153991699219
1642231250.4281914,43,7.521446228027344
1642231274.0932605,44,7.234961032867432
1642231297.661099,45,8.895882606506348
1642231321.3811743,46,9.078782081604004
1642231344.9734871,47,7.9768571853637695
1642231368.7602675,48,9.09292221069336
1642231392.4445283,49,9.073698043823242
1642231416.2299027,50,8.970746994018555
1642231439.9636133,51,7.183380126953125
1642231463.7360132,52,7.49168062210083
1642231487.374013,53,8.573078155517578
1642231511.2238111,54,6.453361988067627
1642231534.8205278,55,8.839695930480957
1642231558.330104,56,8.976958274841309
1642231581.8667848,57,8.657267570495605
1642231605.3810556,58,9.06212043762207
1642231628.8839128,59,7.955056667327881
1642231652.5176947,60,8.90494441986084
1642231676.0666423,61,5.869454860687256
1642231699.8349028,62,8.830378532409668
1642231723.5643911,63,8.432999610900879
1642231747.3656697,64,8.762917518615723
1642231770.9850965,65,8.93685245513916
1642231794.5845325,66,8.199492454528809
1642231818.3119345,67,8.893729209899902
1642231841.783569,68,8.518454551696777
1642231865.290392,69,8.66303825378418
1642231888.9002526,70,9.047161102294922
1642231912.5503368,71,7.75401496887207
1642231936.2463558,72,7.90766716003418
1642231959.810345,73,8.68393611907959
1642231983.4767401,74,9.10108757019043
1642232006.9748435,75,9.053698539733887
1642232030.6749258,76,8.301102638244629
1642232054.292245,77,8.782607078552246
1642232077.953151,78,8.181402206420898
1642232101.6344924,79,8.523962020874023
1642232125.454213,80,8.66579818725586
1642232148.9769745,81,8.053922653198242
1642232172.648819,82,7.635940074920654
1642232196.4446087,83,9.089493751525879
1642232220.1070075,84,6.027590751647949
1642232243.7958112,85,-1.2430340051651
1642232267.447044,86,5.362844944000244
1642232291.1753988,87,5.205517292022705
1642232314.7937288,88,2.8773250579833984
1642232338.4766366,89,7.923295974731445
1642232361.9050443,90,8.954950332641602
1642232385.7796192,91,4.594363689422607
1642232409.295894,92,8.314581871032715
1642232432.9309404,93,9.026997566223145
1642232456.7544656,94,8.646170616149902
1642232480.369076,95,8.925979614257812
1642232504.0755932,96,8.991270065307617
1642232527.8182328,97,9.016266822814941
1642232551.5084488,98,8.752504348754883
1642232575.334089,99,8.454628944396973
1642232599.1060822,100,8.893165588378906
1642232622.9252017,101,6.204988479614258
1642232646.511908,102,8.814582824707031
1642232670.3399322,103,8.676426887512207
1642232694.0851564,104,8.828877449035645
1642232717.7034228,105,8.523962020874023
1642232741.3746524,106,8.480798721313477
1642232765.0512562,107,8.09122371673584
1642232788.735669,108,8.926834106445312
1642232812.5903769,109,8.905259132385254
1642232836.4252636,110,8.385871887207031
1642232860.1584396,111,8.523962020874023
1642232883.9452953,112,8.730029106140137
1642232907.808616,113,8.21406364440918
1642232935.786397,114,8.911038398742676
1642232960.803899,115,8.992310523986816
1642232986.7668152,116,8.822020530700684
1642233013.132592,117,8.876800537109375
1642233038.4517348,118,8.198267936706543
1642233063.5770469,119,8.645821571350098
1642233089.3580587,120,8.902612686157227
1642233115.4117913,121,8.584522247314453
1642233141.2375796,122,8.45294189453125
1642233166.6550126,123,8.420104026794434
1642233192.380883,124,8.65758228302002
1642233217.619762,125,8.976958274841309
1642233243.0355153,126,8.74240493774414
1642233268.159087,127,9.032870292663574
1642233294.221507,128,8.605056762695312
1642233319.3603654,129,9.042104721069336
1642233344.5286584,130,9.024169921875
1642233369.6249778,131,7.902829170227051
1642233394.7791362,132,8.965717315673828
1642233419.8055942,133,8.885286331176758
1642233444.6146588,134,4.807617664337158
1642233469.6934416,135,-35.94839859008789
1642233494.45079,136,-36.828128814697266
1642233519.1385074,137,3.5312318801879883
1642233543.9707212,138,-26.039817810058594
1642233568.7945418,139,-13.124449729919434
1642233593.7492158,140,-32.222957611083984
1642233618.653196,141,-2.693483591079712
1642233643.5797322,142,-6.060892581939697
1642233668.5536823,143,-10.305532455444336
1642233693.3356545,144,-34.97594451904297
1642233718.172861,145,-8.811758041381836
1642233743.19991,146,-9.764185905456543
1642233767.883086,147,-1.1338005065917969
1642233792.6594007,148,2.714456558227539
1642233817.6224196,149,2.887615442276001
1642233842.4932373,150,2.9069008827209473
1642233867.2674544,151,0.46060314774513245
1642233892.0748494,152,3.0332672595977783
1642233916.97361,153,2.486271381378174
1642233941.9822361,154,2.9567010402679443
1642233966.6893103,155,2.990396738052368
1642233991.734497,156,2.686884641647339
1642234016.418938,157,6.11056661605835
1642234041.3400753,158,2.954493522644043
1642234066.165965,159,9.0447359085083
1642234090.9488356,160,1.6715446710586548
1642234115.7814987,161,3.0133743286132812
1642234140.6470857,162,9.00652027130127
1642234165.493862,163,0.9468566179275513
1642234190.3991625,164,9.02210521697998
1642234215.3678293,165,8.40856647491455
1642234240.0431778,166,-2.0736825466156006
1642234264.944587,167,3.1333541870117188
1642234289.6597934,168,3.036597728729248
1642234314.484331,169,8.482973098754883
1642234339.2630005,170,8.45169734954834
1642234364.0692797,171,5.846244812011719
1642234388.9133685,172,6.70363712310791
1642234413.7561963,173,4.724018573760986
1642234438.7528741,174,7.470473766326904
1642234463.740616,175,8.510062217712402
1642234488.6108375,176,7.7012786865234375
1642234513.5313897,177,8.90494441986084
1642234538.5066576,178,9.019366264343262
1642234563.2710466,179,9.038071632385254
1642234588.1612406,180,8.888574600219727
1642234613.0566888,181,7.007606506347656
1642234637.8842974,182,8.952617645263672
1642234662.7367,183,8.71064281463623
1642234687.541777,184,9.10108757019043
1642234712.5298805,185,8.962141990661621
1642234737.3067842,186,8.449077606201172
1642234762.3597696,187,8.778573036193848
1642234787.074871,188,8.433832168579102
1642234812.0522275,189,2.7995150089263916
1642234836.8196716,190,7.643954753875732
1642234861.5029743,191,5.09074068069458
1642234886.2745152,192,5.5348052978515625
1642234911.0956857,193,7.428153991699219
1642234935.8281922,194,8.092913627624512
1642234960.7830334,195,3.4076054096221924
1642234985.683697,196,6.470193862915039
1642235010.3074434,197,6.953969955444336
1642235035.0025294,198,6.995908737182617
1642235059.7715192,199,2.6537158489227295
1642235084.5802305,200,2.1600682735443115
