Wall time,Step,Value
1642191513.1970434,1,6.829442977905273
1642191530.0554457,2,-10.165740013122559
1642191546.774535,3,-5.355770111083984
1642191563.6806784,4,-9.27502155303955
1642191580.5388184,5,-3.6546807289123535
1642191597.400504,6,-6.190984725952148
1642191614.2700334,7,-2.1479086875915527
1642191631.1114721,8,6.649238586425781
1642191648.1234636,9,-0.8501337766647339
1642191664.6612906,10,8.379379272460938
1642191681.5822585,11,7.952667236328125
1642191698.2870474,12,8.245162010192871
1642191714.968794,13,8.316356658935547
1642191731.8234198,14,8.339678764343262
1642191748.5388846,15,1.303046464920044
1642191765.286945,16,8.268111228942871
1642191781.9416358,17,8.339678764343262
1642191798.4607704,18,8.379379272460938
1642191815.1067328,19,8.330780029296875
1642191831.761791,20,0.8570650815963745
1642191848.410201,21,8.257593154907227
1642191865.244529,22,8.287283897399902
1642191882.0910735,23,2.4388821125030518
1642191898.8290024,24,8.228334426879883
1642191915.567981,25,8.467044830322266
1642191932.1660264,26,8.379379272460938
1642191948.9959002,27,7.981459617614746
1642191965.7758622,28,7.961271286010742
1642191982.8542504,29,2.331679582595825
1642191999.5652504,30,8.884366035461426
1642192016.6339135,31,7.745786190032959
1642192033.2957752,32,8.079153060913086
1642192050.1793232,33,8.228334426879883
1642192067.0546796,34,8.311266899108887
1642192083.8703938,35,8.311266899108887
1642192100.9423938,36,8.311266899108887
1642192117.8160598,37,2.619537353515625
1642192134.8630486,38,2.5046863555908203
1642192151.5303333,39,4.651010036468506
1642192168.3224788,40,8.379379272460938
1642192184.9816968,41,8.822362899780273
1642192201.682172,42,5.424278259277344
1642192218.488246,43,8.702978134155273
1642192235.3292878,44,8.524115562438965
1642192252.2638836,45,8.311266899108887
1642192269.3420463,46,8.711337089538574
1642192286.1173418,47,8.632061004638672
1642192303.117069,48,8.734460830688477
1642192319.803897,49,8.606127738952637
1642192336.3983757,50,3.934281826019287
1642192352.9588704,51,7.508220672607422
1642192369.8147583,52,8.651199340820312
1642192386.853239,53,4.492258548736572
1642192403.719072,54,8.710721015930176
1642192420.6671386,55,4.492820739746094
1642192437.4299486,56,8.58002758026123
1642192454.3230367,57,6.150021076202393
1642192471.3028882,58,4.437220096588135
1642192488.1475317,59,9.233363151550293
1642192505.1749964,60,9.131586074829102
1642192522.054473,61,8.641464233398438
1642192538.6612654,62,7.3066487312316895
1642192555.6270163,63,8.202178001403809
1642192572.722662,64,9.235615730285645
1642192589.5832388,65,9.184548377990723
1642192606.1715176,66,9.077661514282227
1642192623.1173265,67,8.708915710449219
1642192639.7789865,68,8.886263847351074
1642192656.7114844,69,8.916813850402832
1642192673.738668,70,8.710721015930176
1642192690.6212833,71,7.011231899261475
1642192707.6679924,72,8.666685104370117
1642192724.544718,73,8.599992752075195
1642192741.263791,74,8.666685104370117
1642192758.2234461,75,8.677850723266602
1642192774.962446,76,9.185054779052734
1642192791.950692,77,8.311266899108887
1642192808.6494055,78,8.556798934936523
1642192825.4208448,79,8.814127922058105
1642192842.4075623,80,8.930132865905762
1642192859.0826817,81,8.845015525817871
1642192875.95428,82,9.069103240966797
1642192892.871327,83,8.842317581176758
1642192909.843704,84,9.201386451721191
1642192926.6320136,85,9.195219993591309
1642192943.6154947,86,9.222126960754395
1642192960.6950347,87,8.766523361206055
1642192977.7238677,88,8.87179946899414
1642192994.5664177,89,9.195219993591309
1642193011.5186284,90,8.5152006149292
1642193028.4830997,91,8.35055923461914
1642193045.3814816,92,8.651199340820312
