Wall time,Step,Value
1641976845.9777625,119,1.9793531894683838
1641976852.0646346,148,5.001343727111816
1641976855.1665335,163,3.0668997764587402
1641976855.3656843,164,3.99182391166687
1641976860.5104244,190,5.104816436767578
1641976863.3611732,204,4.006741523742676
1641976864.137799,208,4.328343868255615
1641976868.3559144,229,4.552837371826172
1641976875.5114074,265,5.526477813720703
1641976877.0794466,273,5.518299102783203
1641976880.839083,292,4.314454078674316
1641976883.3339002,304,9.047574043273926
1641976891.5112605,345,4.87545108795166
1641976894.5334756,360,5.629307746887207
1641976899.2251248,383,2.141984462738037
1641976899.8334157,386,2.2289962768554688
1641976906.764019,420,1.4288078546524048
1641976916.459338,467,5.051492214202881
1641976920.4054444,487,4.430163860321045
1641976923.7263975,503,10.224693298339844
1641976926.383237,516,5.906613349914551
1641976930.762528,538,4.449613571166992
1641976936.4096982,566,3.183934211730957
1641976938.4118328,576,1.345306396484375
1641976939.6142397,582,1.6982207298278809
1641976945.4459958,611,2.2728395462036133
1641976950.0140684,634,1.4316670894622803
1641976951.0712256,639,1.0237882137298584
1641976951.4744506,641,1.363006353378296
1641976954.6883652,657,1.0408660173416138
1641976955.9129047,663,1.5832180976867676
1641976962.3757503,695,2.254534959793091
1641976962.7870882,697,1.9053595066070557
1641976971.0389235,738,1.4488134384155273
1641976972.2285116,744,0.8572845458984375
1641976972.4252799,745,1.1947715282440186
1641976975.1953685,759,1.584831953048706
1641976978.6562567,776,0.4501355290412903
1641976988.243544,822,0.5554978847503662
1641976996.8569753,865,0.627234160900116
1641976999.0528412,876,0.766730785369873
1641977005.0431337,905,0.323441743850708
1641977015.831882,958,0.21850547194480896
1641977017.615206,967,0.3439708948135376
1641977021.652985,987,0.09183268249034882
1641977033.2822235,1043,1.5765469074249268
1641977044.9995937,1100,1.0212205648422241
1641977048.4106433,1116,0.7715979814529419
1641977050.7274184,1127,0.9676744341850281
1641977052.9477274,1138,0.8940650820732117
1641977056.692067,1157,0.07194836437702179
1641977059.6928518,1172,1.0174216032028198
1641977060.8677468,1178,0.28023838996887207
1641977067.4683125,1210,2.363917350769043
1641977067.8636343,1212,0.8750509023666382
1641977070.6855154,1226,1.3913421630859375
1641977072.0697649,1233,0.475938618183136
1641977075.9298024,1252,0.8957281708717346
1641977076.130672,1253,0.7449747323989868
1641977078.594168,1265,1.3737848997116089
1641977080.609794,1275,1.2101693153381348
1641977081.0519629,1277,0.6504760980606079
1641977082.7468538,1285,0.9382559657096863
1641977089.5641882,1319,0.9659038782119751
1641977096.3796585,1353,0.1592532992362976
1641977096.7958264,1355,0.9789218902587891
1641977097.385882,1358,0.09037801623344421
1641977098.1825452,1362,0.2459793984889984
1641977099.3944979,1368,1.330307126045227
1641977100.2021863,1372,0.10665365308523178
1641977111.320836,1426,0.39429330825805664
1641977115.4004147,1446,0.14753058552742004
1641977121.4370582,1476,0.1531255841255188
1641977121.636255,1477,0.9828800559043884
1641977129.983844,1518,0.07004234194755554
1641977138.1440856,1558,0.27550745010375977
1641977138.3435967,1559,0.35009193420410156
1641977145.5888233,1595,0.15013809502124786
1641977147.2937117,1603,0.19579456746578217
1641977148.9708178,1611,0.5156519412994385
1641977149.5942945,1614,0.12725380063056946
1641977156.6901033,1649,0.03166761249303818
1641977157.2842412,1652,0.07181902974843979
1641977160.1312652,1666,0.1870736926794052
1641977160.7227395,1669,0.020511407405138016
1641977164.1523893,1686,0.055219147354364395
1641977166.3818,1697,0.18220122158527374
1641977172.73817,1728,0.05170359089970589
1641977174.3662467,1736,0.019867289811372757
1641977181.563673,1771,0.3382699489593506
1641977184.5743449,1786,0.06142351031303406
1641977188.0550513,1803,0.06260381639003754
1641977188.4566495,1805,0.07481178641319275
1641977189.8748553,1812,1.2143025398254395
1641977203.3218393,1878,0.05858286842703819
1641977217.472833,1948,0.04353763163089752
1641977220.0974882,1961,0.3616504967212677
1641977221.5416389,1968,0.025747980922460556
1641977228.1770585,2000,7.0163116455078125
1641977228.8247674,2003,3.4594531059265137
1641977230.2395492,2010,3.100104331970215
1641977236.5263298,2041,1.8329691886901855
1641977240.53109,2061,1.3552460670471191
1641977240.727154,2062,1.2083685398101807
1641977244.3887432,2080,0.8349164128303528
1641977262.9785063,2171,0.37704044580459595
1641977264.7676315,2180,0.23451511561870575
1641977266.829046,2190,0.8453852534294128
1641977269.0932965,2201,0.33307895064353943
1641977291.2191827,2310,0.09489758312702179
1641977297.301179,2340,0.10886352509260178
1641977313.4614987,2420,0.6573894023895264
1641977321.5883234,2460,0.8239940404891968
1641977328.6927164,2495,0.2884087562561035
1641977337.277434,2537,0.19403709471225739
1641977338.2805665,2542,0.7607085108757019
1641977340.870974,2555,0.09861597418785095
1641977342.4863594,2563,0.4466921091079712
1641977343.0804799,2566,0.057658784091472626
1641977347.1257734,2586,1.6216835975646973
1641977350.8070962,2604,0.9527667164802551
1641977353.64778,2618,0.11395491659641266
1641977356.315448,2631,0.20841704308986664
1641977365.8659697,2678,0.29873719811439514
1641977366.0629098,2679,0.16654279828071594
1641977370.1888385,2700,0.3384201228618622
1641977375.887409,2728,0.33555617928504944
1641977377.5325148,2736,0.045732758939266205
1641977379.229328,2744,0.04110422730445862
1641977387.6062562,2785,0.043508559465408325
1641977389.3937654,2794,0.10386952757835388
1641977392.4344947,2809,0.730303168296814
1641977394.3383746,2818,0.08036370575428009
1641977397.7501588,2835,0.19508448243141174
1641977398.9478717,2841,0.13316099345684052
1641977401.5565193,2854,0.22206620872020721
1641977401.7599025,2855,0.2170884907245636
1641977402.0308962,2856,0.7931773662567139
1641977404.0093894,2866,0.8797743320465088
1641977404.6039,2869,0.1754748821258545
1641977407.9891498,2886,1.3945138454437256
1641977413.4208138,2913,0.3577932119369507
1641977417.885804,2935,0.5660557746887207
1641977419.8938699,2945,0.4753405451774597
1641977423.4167445,2962,0.638995349407196
1641977435.4862807,3022,4.572416305541992
1641977441.6827753,3053,1.4259825944900513
1641977442.2762089,3056,1.1433545351028442
1641977443.6789083,3063,2.156100273132324
1641977445.8636923,3074,0.2949753999710083
1641977458.4923866,3135,0.3796677589416504
1641977468.6656973,3184,0.11934909224510193
1641977468.8646276,3185,0.659281313419342
1641977472.765734,3204,1.0539014339447021
1641977472.98615,3205,0.14980845153331757
1641977473.2012053,3206,0.5824306607246399
1641977476.0307267,3220,0.5282508730888367
1641977476.2331014,3221,0.5585695505142212
1641977481.3798416,3246,0.5943043231964111
1641977487.0891297,3274,0.03178643062710762
1641977490.9202213,3293,0.05021567642688751
1641977492.3189135,3300,0.5171471238136292
1641977496.0100124,3318,0.0527949333190918
1641977496.6750455,3321,0.2025749683380127
1641977500.9528677,3342,0.5044759511947632
1641977505.8054228,3366,0.08860507607460022
1641977506.4237847,3369,0.6444575786590576
1641977514.083889,3407,0.22304002940654755
1641977521.0897193,3441,0.1598304808139801
1641977524.2885072,3457,0.3719348907470703
1641977534.0593708,3505,0.27100735902786255
1641977545.6239138,3562,0.16500292718410492
1641977550.0234056,3584,0.05188078433275223
1641977550.2213857,3585,0.3221855163574219
1641977551.619681,3592,0.1650913655757904
1641977553.5149112,3601,0.4677235186100006
1641977558.6914942,3627,0.035593532025814056
1641977567.037145,3667,1.0637435913085938
1641977567.6733255,3670,0.04865633696317673
1641977574.022858,3701,0.08640136569738388
1641977577.2607765,3717,0.2614249289035797
1641977584.9872503,3755,0.31565338373184204
1641977585.593093,3758,0.45031413435935974
1641977586.0000455,3760,0.13396111130714417
1641977586.4271796,3762,0.07886631786823273
1641977587.026028,3765,0.3099200129508972
1641977587.8309982,3769,0.010294021107256413
1641977588.4318497,3772,0.9834272265434265
1641977592.4097786,3791,0.07082104682922363
1641977596.9001398,3813,0.19274985790252686
1641977606.904935,3862,0.12334970384836197
1641977611.2168508,3883,1.3924387693405151
1641977624.6664886,3949,0.14000490307807922
1641977625.06474,3951,0.08516344428062439
1641977628.9193904,3970,0.24442483484745026
1641977635.6243634,4003,1.2532581090927124
1641977637.4243245,4012,0.8766177296638489
1641977638.2410831,4016,1.6351929903030396
