Wall time,Step,Value
1642209263.301548,1,2.270228147506714
1642209294.2780068,2,3.860018014907837
1642209325.4432943,3,7.456966400146484
1642209357.0218735,4,3.61887264251709
1642209388.6696038,5,-3.7802534103393555
1642209420.013839,6,7.603388786315918
1642209451.7471929,7,5.608680248260498
1642209483.2526426,8,8.078570365905762
1642209514.8155773,9,7.010310649871826
1642209546.5474489,10,6.627854824066162
1642209578.2021036,11,7.606858730316162
1642209609.657275,12,7.687188148498535
1642209641.3027635,13,6.8851494789123535
1642209672.8423066,14,8.274869918823242
1642209704.4006023,15,8.371636390686035
1642209735.8184886,16,8.596797943115234
1642209767.4506986,17,8.072622299194336
1642209798.9865766,18,6.800679683685303
1642209830.515883,19,8.167820930480957
1642209862.0808063,20,6.527066707611084
1642209893.494794,21,7.727944374084473
1642209924.8919592,22,8.603567123413086
1642209956.4512844,23,0.6965535283088684
1642209987.9685647,24,7.992198467254639
1642210019.5875697,25,9.125460624694824
1642210051.1800973,26,7.94886589050293
1642210082.6394117,27,7.640400409698486
1642210114.079401,28,8.910212516784668
1642210145.6314948,29,7.103326320648193
1642210177.134316,30,9.105082511901855
1642210208.882443,31,7.334681034088135
1642210240.4285688,32,6.886526107788086
1642210272.0379608,33,6.243375301361084
1642210303.7375205,34,8.616926193237305
1642210335.1624718,35,8.764518737792969
1642210366.790785,36,8.68657398223877
1642210398.2852767,37,8.682835578918457
1642210429.6708565,38,6.852906227111816
1642210461.3356144,39,8.472469329833984
1642210492.7767878,40,8.634857177734375
1642210524.4348872,41,9.084044456481934
1642210556.1464841,42,8.677153587341309
1642210587.771473,43,8.603567123413086
1642210619.2521155,44,8.968339920043945
1642210650.86737,45,9.125460624694824
1642210682.4895134,46,9.101844787597656
1642210714.1234038,47,9.006495475769043
1642210745.6154125,48,9.126110076904297
1642210777.1807878,49,8.75103759765625
1642210808.7070189,50,9.125460624694824
1642210840.1994762,51,8.945677757263184
1642210871.7408352,52,8.758780479431152
1642210903.1800587,53,6.869851112365723
1642210934.7162416,54,9.119784355163574
1642210966.3530588,55,8.752583503723145
1642210997.85273,56,8.616926193237305
1642211029.3005967,57,8.702892303466797
1642211060.6791673,58,8.550180435180664
1642211092.2005467,59,8.771687507629395
1642211123.5811527,60,8.639419555664062
1642211155.1428654,61,8.485550880432129
1642211186.63924,62,8.685407638549805
1642211218.0327613,63,8.702892303466797
1642211249.4717631,64,9.125460624694824
1642211280.8883243,65,8.724236488342285
1642211312.35362,66,8.682835578918457
1642211344.2302754,67,8.818282127380371
1642211375.6879253,68,8.676244735717773
1642211407.2693155,69,8.459871292114258
1642211438.711128,70,8.65876293182373
1642211470.291386,71,8.558399200439453
1642211501.9180834,72,8.9624662399292
1642211533.538431,73,8.737879753112793
1642211564.975334,74,8.82693862915039
1642211596.4833558,75,2.8420255184173584
1642211628.1532702,76,8.731864929199219
1642211659.5651677,77,9.119784355163574
1642211691.2083392,78,8.668818473815918
1642211722.8455067,79,6.587346076965332
1642211754.5960016,80,8.757807731628418
1642211786.205848,81,9.349345207214355
1642211817.6987062,82,8.67345142364502
1642211849.3235955,83,9.129949569702148
1642211880.8927205,84,9.26141357421875
1642211912.5498095,85,8.79448413848877
1642211944.2874298,86,8.82693862915039
1642211975.961406,87,8.682835578918457
1642212007.5198681,88,9.364595413208008
1642212039.2626882,89,9.206047058105469
1642212070.982757,90,8.550180435180664
1642212102.659856,91,8.706908226013184
1642212134.2018788,92,8.766523361206055
1642212165.7388372,93,8.654271125793457
1642212197.1991909,94,8.747879981994629
1642212228.7595081,95,8.742270469665527
1642212260.2256231,96,8.740185737609863
1642212291.794906,97,9.259702682495117
1642212323.4203477,98,8.69947338104248
1642212355.1871808,99,9.364595413208008
1642212386.939286,100,8.766523361206055
1642212418.6896303,101,8.812171936035156
1642212450.2398272,102,8.740185737609863
1642212481.9406877,103,8.621817588806152
1642212513.5164099,104,8.662505149841309
1642212544.9738483,105,8.501653671264648
1642212576.7501156,106,9.368813514709473
1642212608.522482,107,9.368813514709473
1642212640.140365,108,8.740185737609863
1642212671.6214945,109,8.793910026550293
1642212703.0063732,110,9.177467346191406
1642212734.6798723,111,9.315924644470215
1642212766.102153,112,9.363945960998535
1642212797.6406324,113,8.682835578918457
1642212829.1213095,114,9.119784355163574
1642212860.669702,115,9.325592994689941
1642212892.214963,116,8.820757865905762
1642212923.9232306,117,8.696166038513184
1642212955.5177872,118,9.119784355163574
1642212987.0285294,119,9.214534759521484
1642213018.60988,120,8.651313781738281
1642213050.1011817,121,9.152508735656738
1642213081.677787,122,8.806451797485352
1642213113.4295552,123,9.329876899719238
1642213144.8131356,124,8.692244529724121
1642213176.3425493,125,9.157376289367676
1642213208.110146,126,9.368813514709473
1642213239.550018,127,9.167455673217773
1642213271.1846402,128,8.668818473815918
1642213302.7576773,129,9.249968528747559
1642213334.2928138,130,9.285123825073242
1642213366.0083866,131,9.114195823669434
1642213397.571073,132,8.7999849319458
1642213429.2069347,133,9.310991287231445
1642213460.8351102,134,8.539000511169434
1642213492.4436839,135,8.722393989562988
1642213524.1678138,136,8.734460830688477
1642213555.9001887,137,8.7999849319458
1642213587.4014149,138,9.35435962677002
1642213619.1465375,139,8.766523361206055
1642213650.8687851,140,9.291898727416992
1642213682.54693,141,9.138530731201172
1642213714.2700129,142,8.496456146240234
1642213745.9622486,143,9.296765327453613
1642213777.7060485,144,8.639419555664062
1642213809.2828755,145,9.242852210998535
1642213840.990679,146,9.119784355163574
1642213872.6093802,147,9.349345207214355
1642213904.3380535,148,9.267562866210938
1642213935.7063196,149,8.185807228088379
1642213967.371579,150,8.806451797485352
1642213999.0582151,151,8.820757865905762
1642214030.7399344,152,8.6315336227417
1642214062.4744627,153,9.206047058105469
1642214094.16207,154,9.363945960998535
1642214128.7552783,155,9.059873580932617
1642214161.7793055,156,9.119784355163574
1642214194.8589106,157,9.325592994689941
1642214227.837732,158,9.245965003967285
1642214260.9149582,159,8.731864929199219
1642214294.0698605,160,9.192224502563477
1642214327.058128,161,9.188262939453125
1642214360.1833382,162,9.363945960998535
1642214393.0830433,163,9.328415870666504
1642214425.9823716,164,9.214534759521484
1642214459.095041,165,8.608304977416992
1642214492.063985,166,9.364595413208008
1642214524.9957488,167,9.192224502563477
1642214558.0140402,168,9.368813514709473
1642214590.9875138,169,9.368813514709473
1642214624.0524898,170,8.734460830688477
1642214656.8948762,171,9.214534759521484
1642214689.695074,172,9.254060745239258
