Wall time,Step,Value
1642201192.3250718,1,-30.115928649902344
1642201215.0635319,2,6.504724979400635
1642201238.3776941,3,-14.512850761413574
1642201261.6562705,4,-4.2868194580078125
1642201285.0594273,5,-5.728697776794434
1642201308.3833575,6,-12.763104438781738
1642201331.669892,7,-12.364519119262695
1642201355.1364472,8,-8.973484992980957
1642201378.6729722,9,-9.08298397064209
1642201402.1293948,10,-7.363100528717041
1642201425.5530088,11,-7.093103885650635
1642201448.911212,12,-6.668107509613037
1642201472.3219786,13,-11.676794052124023
1642201495.6742299,14,-9.871426582336426
1642201518.9240632,15,-10.48265552520752
1642201542.4015255,16,-8.771573066711426
1642201565.7956402,17,-9.653626441955566
1642201589.2464755,18,-10.185015678405762
1642201612.7272668,19,-10.52757740020752
1642201636.1496394,20,-10.69412899017334
1642201659.7172546,21,2.680541753768921
1642201683.166291,22,3.0332672595977783
1642201706.6605213,23,3.198277711868286
1642201730.0143352,24,1.7821863889694214
1642201753.467094,25,2.827291488647461
1642201776.9176743,26,2.9139533042907715
1642201800.5015094,27,2.7995150089263916
1642201823.919146,28,2.9429080486297607
1642201847.539049,29,2.2307610511779785
1642201871.199545,30,2.0945942401885986
1642201894.9612656,31,2.969216823577881
1642201918.417224,32,2.8322136402130127
1642201942.0657969,33,3.0304696559906006
1642201965.5903533,34,2.686884641647339
1642201989.037849,35,2.1600682735443115
1642202012.6170952,36,1.7821863889694214
1642202036.2440746,37,2.9667575359344482
1642202059.9320045,38,2.2001609802246094
1642202083.61032,39,2.544015407562256
1642202107.1649656,40,2.567045211791992
1642202130.596587,41,2.902376413345337
1642202154.11404,42,2.8863513469696045
1642202177.6234694,43,2.4623935222625732
1642202201.163652,44,2.9667575359344482
1642202224.776902,45,2.598865509033203
1642202248.3315241,46,2.8863513469696045
1642202271.791507,47,2.0945942401885986
1642202295.2262812,48,2.8064825534820557
1642202318.7461,49,2.4623935222625732
1642202342.3576734,50,2.9069008827209473
1642202365.916808,51,2.2307610511779785
1642202389.4803317,52,3.0133743286132812
1642202412.8520093,53,3.1352620124816895
1642202436.286676,54,2.408452033996582
1642202459.673451,55,2.950504779815674
1642202483.4549317,56,2.9667575359344482
1642202506.9773114,57,3.0211479663848877
1642202530.4468534,58,2.4406402111053467
1642202553.9015622,59,2.8415279388427734
1642202577.4528894,60,2.8064825534820557
