Wall time,Step,Value
1641956503.0508924,119,3.8739283084869385
1641956508.1109653,148,7.42172908782959
1641956510.7316625,163,5.460228443145752
1641956510.8993254,164,6.821804523468018
1641956515.3389995,190,10.407773971557617
1641956517.7981946,204,11.311087608337402
1641956518.4611006,208,10.451566696166992
1641956521.9940157,229,9.587263107299805
1641956528.0251367,265,11.290849685668945
1641956529.4037673,273,9.178728103637695
1641956532.621063,292,9.15101432800293
1641956534.6698878,304,8.881468772888184
1641956541.5875432,345,3.5679051876068115
1641956544.1428683,360,4.534847259521484
1641956548.3944926,383,5.248465538024902
1641956549.0381505,386,2.7986679077148438
1641956555.2975614,420,3.21675443649292
1641956562.4869757,467,2.3011727333068848
1641956565.5626976,487,1.312744379043579
1641956568.0959795,503,0.9308122992515564
1641956570.0896037,516,0.7681812047958374
1641956573.4747956,538,1.9865968227386475
1641956577.735038,566,0.42016130685806274
1641956579.2758265,576,1.0500112771987915
1641956580.171873,582,1.4036192893981934
1641956584.715567,611,0.35495075583457947
1641956588.2138953,634,1.8521525859832764
1641956588.9916477,639,2.5335943698883057
1641956589.291648,641,1.9875097274780273
1641956591.7848632,657,0.6605618596076965
1641956592.7768097,663,1.479293942451477
1641956598.2650201,695,0.8257105350494385
1641956598.5995228,697,0.6684589385986328
1641956605.516566,738,0.5964065790176392
1641956606.5088937,744,1.441329836845398
1641956606.674567,745,1.9982731342315674
1641956608.9892106,759,0.767987072467804
1641956611.9741368,776,0.4664841592311859
1641956619.7459285,822,0.05689967796206474
1641956626.9285414,865,1.2472434043884277
1641956628.7455072,876,0.1434219479560852
1641956633.6525438,905,1.0646324157714844
1641956643.178689,958,0.03971829637885094
1641956644.864605,967,0.21514789760112762
1641956648.3910635,987,0.2840033769607544
1641956659.8738604,1043,4.940540790557861
1641956671.4998105,1100,0.9637352824211121
1641956674.9447474,1116,2.616994857788086
1641956677.251963,1127,1.843021273612976
1641956679.4141483,1138,0.8324843049049377
1641956683.4017913,1157,0.7750567197799683
1641956686.5545037,1172,0.7427634000778198
1641956687.907728,1178,0.8472796678543091
1641956694.105744,1210,3.571788787841797
1641956694.528316,1212,3.538698196411133
1641956696.9011192,1226,4.296320915222168
1641956697.9560099,1233,3.7577948570251465
1641956700.903959,1252,1.0076096057891846
1641956701.0750484,1253,0.9380983114242554
1641956703.2889242,1265,1.869821310043335
1641956704.9997616,1275,0.8213239312171936
1641956705.3430653,1277,0.3536186218261719
1641956706.697761,1285,0.6134741306304932
1641956712.4979124,1319,1.5505645275115967
1641956718.2118173,1353,0.39023950695991516
1641956718.5545886,1355,0.6268151998519897
1641956719.078839,1358,1.4226510524749756
1641956719.772553,1362,0.5402607917785645
1641956720.8370936,1368,0.4288146495819092
1641956721.705336,1372,0.2540649175643921
1641956731.8636506,1426,0.8492709994316101
1641956735.2990885,1446,0.7311398386955261
1641956740.3487868,1476,0.767408013343811
1641956740.506491,1477,0.9536034464836121
1641956746.9743698,1518,0.23399198055267334
1641956752.8925211,1558,0.902762770652771
1641956753.0427306,1559,1.6611469984054565
1641956758.8687432,1595,0.17644056677818298
1641956760.2566483,1603,0.857286274433136
1641956761.449279,1611,0.219061017036438
1641956761.8835297,1614,0.1253499686717987
1641956767.384254,1649,0.1161922886967659
1641956767.8701744,1652,0.8893788456916809
1641956769.9746838,1666,0.4483143985271454
1641956770.4186094,1669,1.215566635131836
1641956772.9873035,1686,0.3804640471935272
1641956774.609188,1697,0.21410909295082092
1641956779.2567084,1728,0.9834156036376953
1641956780.475063,1736,0.7136520147323608
1641956785.7468607,1771,0.039824604988098145
1641956787.9305944,1786,0.848375678062439
1641956790.464571,1803,1.0482127666473389
1641956790.818674,1805,0.04116806760430336
1641956792.3717365,1812,0.1548863649368286
1641956803.9791458,1878,0.8770626783370972
1641956816.6467676,1948,0.337091863155365
1641956818.9854379,1961,0.043664079159498215
1641956820.2400496,1968,0.04812781140208244
1641956826.054337,2000,8.162433624267578
1641956826.6617959,2003,1.5829317569732666
1641956827.925534,2010,4.899443626403809
1641956833.6331942,2041,1.31473970413208
1641956837.3520143,2061,0.40475013852119446
1641956837.5323913,2062,0.062009237706661224
1641956840.5758996,2080,1.6016461849212646
1641956855.8864646,2171,0.040251776576042175
1641956857.2080305,2180,0.7245410680770874
1641956858.8878026,2190,0.8065595626831055
1641956860.7874482,2201,0.10236154496669769
1641956879.2967803,2310,0.18024465441703796
1641956884.3538492,2340,0.25283190608024597
1641956898.6991959,2420,0.7136549353599548
1641956905.9787123,2460,0.024686653167009354
1641956912.4046085,2495,0.27989163994789124
1641956919.0860262,2537,0.06262475252151489
1641956919.8471768,2542,1.5367385149002075
1641956921.8192313,2555,0.6004317998886108
1641956923.069022,2563,0.16256266832351685
1641956923.5542023,2566,0.09671912342309952
1641956926.6517348,2586,0.06777696311473846
1641956929.5688024,2604,1.7019461393356323
1641956932.0152702,2618,0.29951736330986023
1641956934.4146965,2631,0.44050562381744385
1641956944.3267581,2678,0.45281317830085754
1641956944.5289319,2679,0.13898144662380219
1641956948.4473426,2700,1.5790371894836426
1641956952.8627641,2728,0.20956309139728546
1641956954.1884067,2736,0.4239955544471741
1641956955.524519,2744,0.18128085136413574
1641956962.5499244,2785,0.31542718410491943
1641956964.0807226,2794,0.3023947477340698
1641956966.6881344,2809,1.0546735525131226
1641956968.210245,2818,0.17668019235134125
1641956971.132723,2835,0.035331547260284424
1641956972.133975,2841,1.9300271272659302
1641956974.3048499,2854,0.22528156638145447
1641956974.471335,2855,0.44190514087677
1641956974.6381948,2856,0.88242506980896
1641956976.3168688,2866,0.0583474338054657
1641956976.8855565,2869,0.1144566684961319
1641956979.8008487,2886,0.16024687886238098
1641956984.5208406,2913,0.5543440580368042
1641956988.2227063,2935,0.37344855070114136
1641956989.9020042,2945,0.07370748370885849
1641956992.8718393,2962,0.5280998349189758
1641957003.8026748,3022,1.8422999382019043
1641957009.5386598,3053,0.9358150959014893
1641957009.999671,3056,1.1390937566757202
1641957011.0647635,3063,0.6692425608634949
1641957012.739979,3074,0.9116330742835999
1641957023.1045964,3135,0.14786387979984283
1641957031.586621,3184,0.13108254969120026
1641957031.7580295,3185,1.34109628200531
1641957035.0389407,3204,0.09999899566173553
1641957035.2078161,3205,0.2027548849582672
1641957035.3774676,3206,0.1599784791469574
1641957037.731502,3220,0.5314534902572632
1641957037.8980935,3221,0.44322115182876587
1641957042.1452641,3246,0.42043909430503845
1641957046.8746414,3274,0.3233257532119751
1641957050.1102116,3293,0.4066796898841858
1641957051.3016603,3300,0.14930665493011475
1641957054.4803188,3318,1.2601897716522217
1641957054.9831047,3321,0.13477230072021484
1641957058.5068834,3342,0.3566761910915375
1641957062.5738547,3366,0.32371312379837036
1641957063.0733638,3369,0.11813291907310486
1641957069.5722206,3407,0.3952636122703552
1641957075.3090467,3441,0.43790560960769653
1641957078.0804226,3457,0.32465511560440063
1641957086.3433375,3505,0.02626226842403412
1641957096.0549114,3562,0.35284483432769775
1641957099.8055525,3584,0.05455292761325836
1641957099.9731736,3585,0.06925082206726074
1641957101.1525352,3592,0.02248089388012886
1641957102.7457757,3601,0.053786326199769974
1641957107.0559845,3627,0.911679744720459
1641957113.4288828,3667,2.263305902481079
1641957113.872704,3670,0.6918021440505981
1641957118.512881,3701,1.2158211469650269
1641957120.93344,3717,0.11864893138408661
1641957126.7892118,3755,1.394270420074463
1641957127.2945735,3758,0.24259862303733826
1641957127.6330729,3760,0.3011121153831482
1641957127.9715893,3762,0.7075778245925903
1641957128.4753063,3765,0.1589864194393158
1641957129.1519523,3769,0.06651454418897629
1641957129.6593945,3772,0.06165636330842972
1641957132.8883655,3791,0.03264302387833595
1641957136.7360008,3813,0.2709675133228302
1641957145.112065,3862,0.048271436244249344
1641957148.6695378,3883,0.4010554552078247
1641957160.1033485,3949,0.020473482087254524
1641957160.4417784,3951,0.026477253064513206
1641957163.6931138,3970,0.011985570192337036
1641957169.4955273,4003,1.060121774673462
1641957171.0301874,4012,3.009960651397705
1641957171.7089212,4016,1.6231567859649658
1641957172.7944384,4022,1.6100802421569824
1641957174.8276162,4034,0.972549557685852
1641957175.337667,4037,1.9162015914916992
1641957182.064623,4076,0.09220211207866669
1641957188.41941,4113,0.831779420375824
1641957188.734958,4115,0.14588387310504913
1641957190.2025533,4124,0.64552903175354
1641957191.9878693,4135,0.0461936816573143
1641957192.9246852,4141,0.6016907691955566
1641957194.0171018,4148,0.07973343133926392
1641957199.825957,4185,0.10541142523288727
1641957203.876411,4210,0.18110214173793793
1641957204.999266,4216,0.20107798278331757
1641957206.034689,4222,0.24175742268562317
1641957206.5571682,4225,0.05342760682106018
1641957210.474426,4247,0.775816798210144
1641957216.8829377,4282,0.029489358887076378
1641957218.8383117,4293,0.029528316110372543
1641957224.9266562,4328,1.045526146888733
1641957230.148333,4358,0.9096366763114929
1641957241.362753,4419,1.3137073516845703
1641957243.5996318,4429,0.04213304817676544
1641957258.0531642,4496,0.020802132785320282
1641957268.0505693,4544,0.08265712857246399
1641957269.9458866,4555,0.6724589467048645
1641957281.3291907,4626,0.22203803062438965
1641957283.0639687,4636,0.01390492171049118
1641957283.7642975,4640,0.005194060504436493
1641957288.173448,4665,0.07451021671295166
1641957296.1189566,4710,1.1371777057647705
1641957296.6367464,4713,0.07373275607824326
1641957303.090986,4750,0.026849232614040375
1641957309.5737507,4787,0.02502104826271534
1641957310.2622623,4791,0.4268052577972412
1641957310.6070619,4793,1.1443690061569214
1641957311.6418436,4799,0.4943285584449768
1641957313.2544608,4808,0.5965540409088135
1641957317.271372,4831,0.06023072451353073
1641957318.4675617,4838,0.20833967626094818
1641957325.1653166,4877,0.008701127022504807
1641957325.3363106,4878,0.07651086896657944
1641957330.5008757,4908,0.02958846278488636
1641957334.4702928,4931,0.04114814102649689
1641957334.813191,4933,0.03744540363550186
1641957335.3214042,4936,0.013066599145531654
1641957335.4906754,4937,0.04445540904998779
1641957336.8425663,4945,0.04636671394109726
1641957343.3336976,4983,0.01622423157095909
1641957348.1593022,5011,1.865761160850525
1641957351.3495562,5030,2.9359562397003174
